web-scraper-order,web-scraper-start-url,titulo,precio,habitaciones,metros
"1615690686-362","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Hermosa Casa en Renta de 3 Recámaras en El Mirador 20 1892","MN 11,700","3 rec.","159 m²"
"1615690686-369","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Casa en Renta en El Mirador Aqc","MN 11,566","2 rec.","134 m²"
"1615690759-447","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html","Altos de Juriquilla Casa de 3 Recamaras y 196 M²! Myl","MN 22,000","3 rec.","170 m²"
"1615690928-664","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html","Casa con 5 Recamaras en Punta Juriquilla","MN 60,000","5 rec.","300 m²"
"1615690657-345","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html","Renta Casa Amueblada, Mirador","MN 13,500","3 rec.","114 m²"
"1615690796-489","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html","Casa en Exclusivo Fraccionamiento Altavista Juriquilla Renta","MN 15,500","3 rec.","166 m²"
"1615690814-503","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html","Casa en Renta en Juriquilla","MN 20,000","3 rec.","342 m²"
"1615690701-385","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-q-milenio-iii-queretaro.html","Renta Departamento Milenio III Amenidades Lujo Piso 2","MN 18,000","3 rec.","190 m²"
"1615690814-518","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html","Rento Casa en Valle de Juriquilla","MN 13,500","3 rec.","128 m²"
"1615690619-321","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Casa en Renta El Campanario, Querétaro","USD 7,000","3 rec.","1700 m²"
"1615690980-722","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Casa en Renta Dentro de Privada en Residencial Refugio","MN 11,500","2 rec.","130 m²"
"1615690777-469","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html","Casa Renta Juriquilla Torre de Piedra","MN 15,000","3 rec.","166 m²"
"1615690814-512","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html","Casa en Renta en Provincia Juriquilla","MN 13,000","3 rec.","130 m²"
"1615690928-661","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html","Juriquilla, Condominio Aura, 2recs. Sala Tv, Alberca, Vigila","MN 12,000","2 rec.","160 m²"
"1615690962-709","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-3.html","Venta de Casa en El Refugio","MN 15,500","3 rec.","191 m²"
"1615690759-448","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html","Casa en Venta o Renta Dentro de Privada en Cumbres del Lago, Queretaro","MN 29,000","3 rec.","200 m²"
"1615690909-640","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html","Casa de Lujo en Renta en Cumbres del Lago Juriquilla con 4ta Recámara en Pb","MN 35,000","4 rec.","280 m²"
"1615690980-712","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Casa en Renta en El Refugio Queretaro","MN 15,507","3 rec.","191 m²"
"1615690777-466","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html","Casa en Renta en Altos de Juriquilla Amueblada 3 Recamaras y Roof","MN 19,000","3 rec.","170 m²"
"1615690888-609","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html","Casa en Renta en Juriquilla","MN 23,000","2 rec.","215 m²"
"1615690721-388","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-12.html","Casa Tipo Loft en Renta en Valle de Juriquilla II","MN 14,000","1 rec.","152 m²"
"1615690657-347","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html","Casa Amueblado en Residencial del Parque","MN 12,000","2 rec.","70 m²"
"1615690928-669","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html","Casa en Renta Juriquilla","MN 24,000","4 rec.","260 m²"
"1615690980-718","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Casa en Renta en El Refugio 3 Recamara con Amenidades Sala de Tv Ycc","MN 13,000","3 rec.","129 m²"
"1615690636-330","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-3.html","Hermosa Casa Dentro del Mirador y en Privada, con Amenidades.","MN 11,500","3 rec.","120 m²"
"1615690945-679","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-4.html","Gran Casa en Renta. El Refugio","MN 19,000","3 rec.","180 m²"
"1615690741-416","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html","Juriquilla - Casa en Renta con Muy Buena Ubicación.","MN 40,000","3 rec.","1000 m²"
"1615690865-577","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html","Casa en Renta Pontevedra II","MN 21,500","3 rec.","250 m²"
"1615690777-460","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html","Renta de Casa en Juriquilla Avh 20 - 3660","MN 18,000","3 rec.","225 m²"
"1615690741-408","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html","Casa en Renta en Juriquilla","MN 15,000","3 rec.","200 m²"
"1615690980-721","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Casa de 3 Recámaras en Renta Dentro de Privada con Amenidades en El Refugio","MN 12,500","3 rec.","126 m²"
"1615690945-676","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-4.html","El Refugio, Bella y Cómoda Propiedad Para Renta. Fvr","MN 11,006","3 rec.","150 m²"
"1615690701-381","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-q-milenio-iii-queretaro.html","Renta - Casa con Terraza, Milenio 3era Sección","MN 18,000","3 rec.","186 m²"
"1615690848-565","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-5.html","Casa en Renta Cumbres del Lago","MN 18,000","3 rec.","196 m²"
"1615690888-610","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html","Casa en Renta en Privada Hacienda Juriquilla Santa Fe, Queré","MN 19,000","3 rec.","145 m²"
"1615690909-633","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html","Oportunidad Unica, Juriquilla Moderna, Alberca, Vigilancia","MN 11,500","3 rec.","130 m²"
"1615690741-412","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html","Casa en Renta en Cumbres del Lago","MN 18,000","3 rec.","225 m²"
"1615690721-390","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-12.html","Casa en Renta en Campestre Juriquilla","MN 24,000","3 rec.","284 m²"
"1615690598-289","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Casa en Renta en El Campanario","MN 63,000","3 rec.","630 m²"
"1615690741-414","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html","Juriquilla Casa en Renta en Privada con 3 Recamaras Jardin Roof Garden Alberca","MN 22,000","3 rec.","170 m²"
"1615690980-720","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Casa en Renta. El Refugio. Fvr","MN 18,500","3 rec.","191 m²"
"1615690980-732","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Rento Casa en El Refugio Buena Ubicación Jgcc","MN 12,500","3 rec.","129 m²"
"1615690636-326","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-3.html","Casa en Renta en El Mirador Residencial del Parque","MN 12,007","3 rec.","119 m²"
"1615690657-341","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html","El Mirador Casa Sin Amueblar de 3 Recamaras y 119 M²!","MN 12,000","3 rec.","119 m²"
"1615690962-708","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-3.html","El Refugio, Linda Casa Nueva Para La Renta. Fvr","MN 12,506","3 rec.","127 m²"
"1615690777-470","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html","Departamento Amueblado en Biosfera Juriquilla, 3 Recamaras, 2.5 Baños, Elevador","MN 22,000","3 rec.","120 m²"
"1615690796-494","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html","Casa en Renta en Juriquilla","MN 12,000","3 rec.","150 m²"
"1615690888-622","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html","Casa en Renta Fraccionamiento Diamante Paraiso Queretaro Ll","MN 10,500","3 rec.","190 m²"
"1615690598-296","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Se Renta Casa en ""El Campanario"" con Alberca","MN 67,500","4 rec.","810 m²"
"1615690759-439","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html","En Renta en Hacienda Juriquilla Santa Fe","MN 22,000","3 rec.","118 m²"
"1615690721-402","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-12.html","Casa en Condominio en Renta en Juriquilla","MN 20,000","3 rec.","260 m²"
"1615690686-357","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Casa en Renta Amueblada en un Deseo El Mirador $14,500","MN 14,500","2 rec.","197 m²"
"1615690598-285","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Oportunidad! Casa en Renta Lomas del Campanario I","MN 35,000","3 rec.","310 m²"
"1615690848-567","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-5.html","Casa en Venta en San Francisco Juriquilla, Querétaro.","MN 29,000","3 rec.","498 m²"
"1615690865-592","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html","Hermosa Casa Amueblada, en El Corazón de Juriquilla.","MN 21,000","3 rec.","100 m²"
"1615690598-286","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Casa en Venta y Renta El Campanario, Querétaro","MN 60,000","1 rec.","600 m²"
"1615690928-658","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html","Casa en Renta con 3 Recamaras en Santa Fe Juriquilla","MN 12,000","3 rec.","120 m²"
"1615691004-740","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html","Casa en Renta Amueblada con 3 Recámaras en El Refugio.","MN 19,000","3 rec.","220 m²"
"1615690865-581","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html","Casa en Renta en Jardines de Juriquilla","MN 15,000","3 rec.","200 m²"
"1615690928-656","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html","Casa de 3 Hab. + Cuarto de Servicio en Valle de Juriquilla","MN 19,000","3 rec.","200 m²"
"1615690848-569","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-5.html","Casa en Renta en Cumbres del Lago Aqc","MN 18,000","3 rec.","343 m²"
"1615690796-495","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html","Renta Casa en Juriquilla 3 Recamaras 5 Baños 6 Estacionamientos","MN 40,000","3 rec.","1000 m²"
"1615690701-383","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-q-milenio-iii-queretaro.html","Milenio 3era Sección, Amplia Casa en Renta","MN 18,000","4 rec.","186 m²"
"1615690831-534","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html","Rt Excelente Casa en Juriquilla, queretaro, Venta Ó Renta","MN 17,000","3 rec.","219 m²"
"1615690619-316","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Venta Casa de Lujo Hacia Fairway en El Campanario Querétaro","MN 99,000","4 rec.","1311 m²"
"1615690741-418","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html","Renta Juriquilla Casa 3 Hab 3 Banos y Medio Privada con Amenidades","MN 15,000","3 rec.","150 m²"
"1615690888-602","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html","Nueva 4°recámara o Estudio en Pb 3recámaras en Pa 3baños Salatv Pié Roofgarden","MN 12,000","3 rec.","145 m²"
"1615690741-410","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html","Casa en Renta Amueblada Olivar del Prado","MN 9,500","3 rec.","135 m²"
"1615690945-678","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-4.html","El Refugio Casa en Renta Amueblada de 3 Recamaras Patio en Privada Alberca","MN 14,000","3 rec.","120 m²"
"1615690945-682","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-4.html","Renta Casa Refugio","MN 14,000","2
					
						baños","140 m²"
"1615690865-584","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html","Recámaras Juriquilla","MN 2,500","1 rec.","190 m²"
"1615690909-646","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html","Casa en Renta en Querétaro","MN 39,000","4 rec.","944 m²"
"1615690619-308","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Venta o Renta Hermosa Residencia en El Campanario con Vista Al Campo de Golf","MN 90,000","4 rec.","1366 m²"
"1615690657-349","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html","20 - 3421 Jv Bella y Amplia Casa en Privada. Cuenta con Tres Recámaras","MN 12,700","3 rec.","120 m²"
"1615690777-473","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html","Hermosa Casa en Renta en Juriquilla Kpo 20 - 3767","MN 30,000","4 rec.","210 m²"
"1615690636-328","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-3.html","20 - 3421 Jv Bella y Amplia Casa en Privada. Cuenta con Tres Recámaras","MN 12,700","3 rec.","120 m²"
"1615690909-639","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html","Casa en Venta/renta - Cumbres del Lago, Juriquilla - C1551","MN 35,000","4 rec.","391 m²"
"1615690636-327","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-3.html","Renta, Casa de 3 Niveles - El Mirador","MN 12,000","3 rec.","100 m²"
"1615690909-630","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html","Excelente Casa en Condominio de Amplios Espacios en Juriquilla!","MN 14,500","3 rec.","180 m²"
"1615690865-590","https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html","Casa en Condominio en Alquiler en Juriquilla, Querétaro, Querétaro","MN 12,500","3 rec.","230 m²"
